OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 100, 10000, 0.4069, 0.5731, "1.14445+-0.139422*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 100, 10000, 0.5731, 0.6342, "0.190381+1.52533*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 100, 10000, 0.6342, 0.6954, "2.06046+-1.42338*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 100, 10000, 0.6954, 0.7566, "1.30676+-0.339551*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 100, 10000, 0.7566, 0.8178, "2.29796+-1.64963*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 100, 10000, 0.8178, 0.85895, "1.84463+-1.0953*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 100, 10000, 0.85895, 0.88, "-1.02788+2.24892*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 100, 10000, 0.88, 0.901, "2.64741+-1.92755*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 100, 10000, 0.901, 0.922, "2.31082+-1.55398*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 100, 10000, 0.922, 0.943, "-2.01387+3.13658*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 100, 10000, 0.943, 0.95915, "4.43622+-3.70339*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 100, 10000, 0.95915, 0.97045, "1.67359+-0.8231*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 100, 10000, 0.97045, 0.98175, "-5.18651+6.24589*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 100, 10000, 0.98175, 0.99305, "-1.44074+2.43049*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 100, 10000, 0.99305, 1.00435, "-14.2365+15.3158*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 100, 10000, 1.00435, 1.1, "1.14762"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 100, 10000, -15, 0, "1.52552"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 100, 10000, 0, 0.1356, "1.20095"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 100, 10000, 0.1356, 0.4069, "1.27681+-0.575739*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 100, 10000, 0.4069, 0.5731, "1.02566+0.0414902*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 100, 10000, 0.5731, 0.6342, "0.0979759+1.66021*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 100, 10000, 0.6342, 0.6954, "1.93786+-1.2409*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 100, 10000, 0.6954, 0.7566, "1.25263+-0.255521*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 100, 10000, 0.7566, 0.8178, "2.30538+-1.64695*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 100, 10000, 0.8178, 0.85895, "1.49658+-0.657952*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 100, 10000, 0.85895, 0.88, "-1.00121+2.25*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 100, 10000, 0.88, 0.901, "2.73882+-2.00003*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 100, 10000, 0.901, 0.922, "2.48869+-1.72241*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 100, 10000, 0.922, 0.943, "-2.11244+3.26797*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 100, 10000, 0.943, 0.95915, "4.31162+-3.54441*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 100, 10000, 0.95915, 0.97045, "1.58966+-0.706515*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 100, 10000, 0.97045, 0.98175, "-4.35271+5.4168*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 100, 10000, 0.98175, 0.99305, "0.103176+0.878082*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 100, 10000, 0.99305, 1.00435, "-20.1253+21.2481*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 100, 10000, 1.00435, 1.1, "1.21749"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 100, 10000, -15, 0, "2.04486"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 100, 10000, 0, 0.1356, "1.25086"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.1356, 0.4069, "1.35398+-0.770175*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.4069, 0.5731, "1.07761+-0.0909667*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.5731, 0.6342, "0.0784822+1.65241*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.6342, 0.6954, "1.89312+-1.20889*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.6954, 0.7566, "1.16924+-0.167938*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.7566, 0.8178, "2.1977+-1.52726*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.8178, 0.85895, "1.52341+-0.702735*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.85895, 0.88, "-1.1076+2.36032*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.88, 0.901, "2.60958+-1.86375*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.901, 0.922, "2.36209+-1.58907*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.922, 0.943, "-2.19092+3.34912*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.943, 0.95915, "4.23409+-3.46425*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.95915, 0.97045, "1.50095+-0.614705*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.97045, 0.98175, "-4.49448+5.56329*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.98175, 0.99305, "-0.00116588+0.986439*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.99305, 1.00435, "-20.3029+21.4303*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 100, 10000, 1.00435, 1.1, "1.22186"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 100, 10000, -15, 0, "1.54372"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 100, 10000, 0, 0.1356, "1.27461"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.1356, 0.4069, "1.36274+-0.671475*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.4069, 0.5731, "1.09123+-0.00420389*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.5731, 0.6342, "0.209832+1.53374*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.6342, 0.6954, "2.10541+-1.45519*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.6954, 0.7566, "1.39124+-0.42819*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.7566, 0.8178, "2.40734+-1.77118*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.8178, 0.85895, "1.81606+-1.04816*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.85895, 0.88, "-0.919709+2.13685*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.88, 0.901, "2.77899+-2.06622*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.901, 0.922, "2.44005+-1.69003*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.922, 0.943, "-1.93451+3.05461*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.943, 0.95915, "4.51446+-3.78417*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.95915, 0.97045, "1.76336+-0.915905*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.97045, 0.98175, "-5.03933+6.09392*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.98175, 0.99305, "-1.32895+2.31458*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.99305, 1.00435, "-14.078+15.1528*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 100, 10000, 1.00435, 1.1, "1.14338"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 100, 10000, -15, 0, "1.61129"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 100, 10000, 0, 0.1356, "1.20044"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 100, 10000, 0.1356, 0.4069, "1.34161+-1.04106*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 100, 10000, 0.4069, 0.5731, "0.989949+-0.176821*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 100, 10000, 0.5731, 0.6342, "1.15893+-0.471672*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 100, 10000, 0.6342, 0.6954, "0.73829+0.191587*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 100, 10000, 0.6954, 0.7566, "0.868158+0.00483284*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 100, 10000, 0.7566, 0.8178, "0.937147+-0.0863497*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 100, 10000, 0.8178, 0.85895, "1.3148+-0.548142*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 100, 10000, 0.85895, 0.88, "0.405062+0.510987*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 100, 10000, 0.88, 0.901, "1.39638+-0.615506*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 100, 10000, 0.901, 0.922, "2.07846+-1.37254*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 100, 10000, 0.922, 0.943, "-0.221795+1.12232*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 100, 10000, 0.943, 0.95915, "2.19202+-1.4374*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 100, 10000, 0.95915, 0.97045, "1.59697+-0.817004*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 100, 10000, 0.97045, 0.98175, "-1.42655+2.29858*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 100, 10000, 0.98175, 0.99305, "0.520847+0.314979*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 100, 10000, 0.99305, 1.00435, "9.38597+-8.61219*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 100, 10000, 1.00435, 1.1, "0.73632"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 100, 10000, -15, 0, "0.672673"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 100, 10000, 0, 0.1356, "0.7468"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 100, 10000, 0.1356, 0.4069, "0.569206+1.30969*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 100, 10000, 0.4069, 0.5731, "1.01161+0.222448*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 100, 10000, 0.5731, 0.6342, "0.799024+0.593382*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 100, 10000, 0.6342, 0.6954, "1.3282+-0.241024*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 100, 10000, 0.6954, 0.7566, "1.16482+-0.0060799*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 100, 10000, 0.7566, 0.8178, "1.07803+0.108631*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 100, 10000, 0.8178, 0.85895, "0.60293+0.689585*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 100, 10000, 0.85895, 0.88, "1.74742+-0.642842*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 100, 10000, 0.88, 0.901, "0.500306+0.774331*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 100, 10000, 0.901, 0.922, "-0.357783+1.7267*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 100, 10000, 0.922, 0.943, "2.53603+-1.41192*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 100, 10000, 0.943, 0.95915, "-0.500648+1.80831*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 100, 10000, 0.95915, 0.97045, "0.247954+1.02782*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 100, 10000, 0.97045, 0.98175, "4.05166+-2.89171*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 100, 10000, 0.98175, 0.99305, "1.60176+-0.396256*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 100, 10000, 0.99305, 1.00435, "-9.55093+10.8345*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 100, 10000, 1.00435, 1.1, "1.33068"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 100, 10000, -15, 0, "0.963169"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 100, 10000, 0, 0.1356, "1.09537"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 100, 10000, 0.1356, 0.4069, "1.18848+-0.686634*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 100, 10000, 0.4069, 0.5731, "0.847972+0.150192*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 100, 10000, 0.5731, 0.6342, "1.20586+-0.474278*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 100, 10000, 0.6342, 0.6954, "0.499439+0.639594*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 100, 10000, 0.6954, 0.7566, "0.792085+0.218762*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 100, 10000, 0.7566, 0.8178, "0.822302+0.178824*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 100, 10000, 0.8178, 0.85895, "0.642629+0.398527*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 100, 10000, 0.85895, 0.88, "0.977117+0.00911168*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 100, 10000, 0.88, 0.901, "0.461843+0.594651*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 100, 10000, 0.901, 0.922, "-0.137771+1.26015*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 100, 10000, 0.922, 0.943, "1.5145+-0.531904*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 100, 10000, 0.943, 0.95915, "-0.451458+1.55289*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 100, 10000, 0.95915, 0.97045, "-0.0692521+1.15441*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 100, 10000, 0.97045, 0.98175, "2.86786+-1.87214*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 100, 10000, 0.98175, 0.99305, "1.08639+-0.0575579*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 100, 10000, 0.99305, 1.00435, "-8.58533+9.68185*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 100, 10000, 1.00435, 1.1, "1.13864"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 100, 10000, -15, 0, "1.03976"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 100, 10000, 0, 0.1356, "0.897047"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 100, 10000, 0.1356, 0.4069, "0.796535+0.741235*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 100, 10000, 0.4069, 0.5731, "1.16412+-0.162136*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 100, 10000, 0.5731, 0.6342, "0.777774+0.511993*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 100, 10000, 0.6342, 0.6954, "1.54037+-0.690454*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 100, 10000, 0.6954, 0.7566, "1.22445+-0.236158*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 100, 10000, 0.7566, 0.8178, "1.19183+-0.193044*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 100, 10000, 0.8178, 0.85895, "1.38579+-0.430218*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 100, 10000, 0.85895, 0.88, "1.0247+-0.00983624*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 100, 10000, 0.88, 0.901, "1.58095+-0.641937*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 100, 10000, 0.901, 0.922, "2.22825+-1.36036*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 100, 10000, 0.922, 0.943, "0.444586+0.5742*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 100, 10000, 0.943, 0.95915, "2.56688+-1.67637*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 100, 10000, 0.95915, 0.97045, "2.15428+-1.2462*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 100, 10000, 0.97045, 0.98175, "-1.01639+2.02101*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 100, 10000, 0.98175, 0.99305, "0.906738+0.0621349*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 100, 10000, 0.99305, 1.00435, "11.3476+-10.4518*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 100, 10000, 1.00435, 1.1, "0.850336"
3, iterativefit, central, 2, 0.0, 0.8, 20, 30, -15, 0, "1.23268"
3, iterativefit, central, 2, 0.0, 0.8, 20, 30, 0, 0.0452, "0.758676"
3, iterativefit, central, 2, 0.0, 0.8, 20, 30, 0.0452, 0.9, "0.705731+x*(1.44293+x*(-8.45406+x*(61.7356+x*(-178.2+x*(212.049+x*-88.9248)))))"
3, iterativefit, central, 2, 0.0, 0.8, 20, 30, 0.9, 1.1, "1.19948"
3, iterativefit, up_jes, 2, 0.0, 0.8, 20, 30, -15, 0, "1.11578"
3, iterativefit, up_jes, 2, 0.0, 0.8, 20, 30, 0, 0.0452, "0.976884"
3, iterativefit, up_jes, 2, 0.0, 0.8, 20, 30, 0.0452, 0.9, "1.23495+x*(-8.0531+x*(59.1132+x*(-170.61+x*(225.23+x*(-128.045+x*21.814)))))"
3, iterativefit, up_jes, 2, 0.0, 0.8, 20, 30, 0.9, 1.1, "1.25133"
3, iterativefit, down_jes, 2, 0.0, 0.8, 20, 30, -15, 0, "1.37098"
3, iterativefit, down_jes, 2, 0.0, 0.8, 20, 30, 0, 0.0452, "0.628121"
3, iterativefit, down_jes, 2, 0.0, 0.8, 20, 30, 0.0452, 0.9, "0.366965+x*(8.08939+x*(-62.1168+x*(267.113+x*(-562.303+x*(551.26+x*-202.254)))))"
3, iterativefit, down_jes, 2, 0.0, 0.8, 20, 30, 0.9, 1.1, "1.15843"
3, iterativefit, up_hf, 2, 0.0, 0.8, 20, 30, -15, 0, "1.24359"
3, iterativefit, up_hf, 2, 0.0, 0.8, 20, 30, 0, 0.0452, "0.748682"
3, iterativefit, up_hf, 2, 0.0, 0.8, 20, 30, 0.0452, 0.9, "0.645158+x*(3.14057+x*(-23.8868+x*(125.563+x*(-308.204+x*(339.761+x*-137.716)))))"
3, iterativefit, up_hf, 2, 0.0, 0.8, 20, 30, 0.9, 1.1, "0.883597"
3, iterativefit, down_hf, 2, 0.0, 0.8, 20, 30, -15, 0, "1.22162"
3, iterativefit, down_hf, 2, 0.0, 0.8, 20, 30, 0, 0.0452, "0.782732"
3, iterativefit, down_hf, 2, 0.0, 0.8, 20, 30, 0.0452, 0.9, "0.804058+x*(-0.99651+x*(12.6522+x*(-22.7488+x*(-9.93851+x*(49.7333+x*-28.0376)))))"
3, iterativefit, down_hf, 2, 0.0, 0.8, 20, 30, 0.9, 1.1, "1.51766"
3, iterativefit, up_lfstats1, 2, 0.0, 0.8, 20, 30, -15, 0, "1.23946"
3, iterativefit, up_lfstats1, 2, 0.0, 0.8, 20, 30, 0, 0.0452, "0.781549"
3, iterativefit, up_lfstats1, 2, 0.0, 0.8, 20, 30, 0.0452, 0.9, "0.75888+x*(0.55307+x*(-2.89022+x*(45.2669+x*(-153.589+x*(194.31+x*-84.1774)))))"
3, iterativefit, up_lfstats1, 2, 0.0, 0.8, 20, 30, 0.9, 1.1, "1.14812"
3, iterativefit, down_lfstats1, 2, 0.0, 0.8, 20, 30, -15, 0, "1.22588"
3, iterativefit, down_lfstats1, 2, 0.0, 0.8, 20, 30, 0, 0.0452, "0.735276"
3, iterativefit, down_lfstats1, 2, 0.0, 0.8, 20, 30, 0.0452, 0.9, "0.651138+x*(2.36122+x*(-14.2301+x*(78.9771+x*(-204.268+x*(231.148+x*-94.1668)))))"
3, iterativefit, down_lfstats1, 2, 0.0, 0.8, 20, 30, 0.9, 1.1, "1.25046"
3, iterativefit, up_lfstats2, 2, 0.0, 0.8, 20, 30, -15, 0, "1.24102"
3, iterativefit, up_lfstats2, 2, 0.0, 0.8, 20, 30, 0, 0.0452, "0.777186"
3, iterativefit, up_lfstats2, 2, 0.0, 0.8, 20, 30, 0.0452, 0.9, "0.749501+x*(0.689922+x*(-3.46614+x*(45.1385+x*(-148.823+x*(185.528+x*-79.3082)))))"
3, iterativefit, up_lfstats2, 2, 0.0, 0.8, 20, 30, 0.9, 1.1, "1.23078"
3, iterativefit, down_lfstats2, 2, 0.0, 0.8, 20, 30, -15, 0, "1.22433"
3, iterativefit, down_lfstats2, 2, 0.0, 0.8, 20, 30, 0, 0.0452, "0.739804"
3, iterativefit, down_lfstats2, 2, 0.0, 0.8, 20, 30, 0.0452, 0.9, "0.661003+x*(2.2141+x*(-13.5709+x*(78.7781+x*(-208.377+x*(239.284+x*-98.79)))))"
3, iterativefit, down_lfstats2, 2, 0.0, 0.8, 20, 30, 0.9, 1.1, "1.16814"
3, iterativefit, central, 2, 0.8, 1.6, 20, 30, -15, 0, "1.19006"
3, iterativefit, central, 2, 0.8, 1.6, 20, 30, 0, 0.0452, "0.859782"
3, iterativefit, central, 2, 0.8, 1.6, 20, 30, 0.0452, 0.9, "0.834113+x*(0.420185+x*(3.81653+x*(-12.1312+x*(-1.59873+x*(30.2418+x*-20.9108)))))"
3, iterativefit, central, 2, 0.8, 1.6, 20, 30, 0.9, 1.1, "1.15574"
3, iterativefit, up_jes, 2, 0.8, 1.6, 20, 30, -15, 0, "1.06577"
3, iterativefit, up_jes, 2, 0.8, 1.6, 20, 30, 0, 0.0452, "1.07901"
3, iterativefit, up_jes, 2, 0.8, 1.6, 20, 30, 0.0452, 0.9, "1.35803+x*(-8.88476+x*(70.0001+x*(-238.134+x*(384.54+x*(-286.821+x*78.628)))))"
3, iterativefit, up_jes, 2, 0.8, 1.6, 20, 30, 0.9, 1.1, "1.18001"
3, iterativefit, down_jes, 2, 0.8, 1.6, 20, 30, -15, 0, "1.31647"
3, iterativefit, down_jes, 2, 0.8, 1.6, 20, 30, 0, 0.0452, "0.653075"
3, iterativefit, down_jes, 2, 0.8, 1.6, 20, 30, 0.0452, 0.9, "0.297392+x*(10.788+x*(-76.3565+x*(284.449+x*(-550.348+x*(519.873+x*-188.809)))))"
3, iterativefit, down_jes, 2, 0.8, 1.6, 20, 30, 0.9, 1.1, "1.07763"
3, iterativefit, up_hf, 2, 0.8, 1.6, 20, 30, -15, 0, "1.19942"
3, iterativefit, up_hf, 2, 0.8, 1.6, 20, 30, 0, 0.0452, "0.832162"
3, iterativefit, up_hf, 2, 0.8, 1.6, 20, 30, 0.0452, 0.9, "0.733411+x*(2.77205+x*(-15.4775+x*(61.0089+x*(-140.773+x*(159.881+x*-68.307)))))"
3, iterativefit, up_hf, 2, 0.8, 1.6, 20, 30, 0.9, 1.1, "0.912753"
3, iterativefit, down_hf, 2, 0.8, 1.6, 20, 30, -15, 0, "1.18107"
3, iterativefit, down_hf, 2, 0.8, 1.6, 20, 30, 0, 0.0452, "0.846099"
3, iterativefit, down_hf, 2, 0.8, 1.6, 20, 30, 0.0452, 0.9, "0.816023+x*(0.529297+x*(3.55576+x*(-12.0532+x*(-1.06533+x*(28.6287+x*-19.2292)))))"
3, iterativefit, down_hf, 2, 0.8, 1.6, 20, 30, 0.9, 1.1, "1.37261"
3, iterativefit, up_lfstats1, 2, 0.8, 1.6, 20, 30, -15, 0, "1.19709"
3, iterativefit, up_lfstats1, 2, 0.8, 1.6, 20, 30, 0, 0.0452, "0.862356"
3, iterativefit, up_lfstats1, 2, 0.8, 1.6, 20, 30, 0.0452, 0.9, "0.824345+x*(0.872985+x*(-1.05718+x*(9.73374+x*(-48.3746+x*(77.4609+x*-39.0334)))))"
3, iterativefit, up_lfstats1, 2, 0.8, 1.6, 20, 30, 0.9, 1.1, "1.10697"
3, iterativefit, down_lfstats1, 2, 0.8, 1.6, 20, 30, -15, 0, "1.18311"
3, iterativefit, down_lfstats1, 2, 0.8, 1.6, 20, 30, 0, 0.0452, "0.820011"
3, iterativefit, down_lfstats1, 2, 0.8, 1.6, 20, 30, 0.0452, 0.9, "0.728144+x*(2.45383+x*(-10.9068+x*(39.004+x*(-92.5104+x*(109.701+x*-47.8354)))))"
3, iterativefit, down_lfstats1, 2, 0.8, 1.6, 20, 30, 0.9, 1.1, "1.19542"
3, iterativefit, up_lfstats2, 2, 0.8, 1.6, 20, 30, -15, 0, "1.19889"
3, iterativefit, up_lfstats2, 2, 0.8, 1.6, 20, 30, 0, 0.0452, "0.858426"
3, iterativefit, up_lfstats2, 2, 0.8, 1.6, 20, 30, 0.0452, 0.9, "0.8161+x*(0.990618+x*(-1.54869+x*(9.58239+x*(-44.19+x*(69.8749+x*-34.8657)))))"
3, iterativefit, up_lfstats2, 2, 0.8, 1.6, 20, 30, 0.9, 1.1, "1.17714"
3, iterativefit, down_lfstats2, 2, 0.8, 1.6, 20, 30, -15, 0, "1.18131"
3, iterativefit, down_lfstats2, 2, 0.8, 1.6, 20, 30, 0, 0.0452, "0.824013"
3, iterativefit, down_lfstats2, 2, 0.8, 1.6, 20, 30, 0.0452, 0.9, "0.736622+x*(2.331+x*(-10.3714+x*(38.9793+x*(-96.3376+x*(116.934+x*-51.8689)))))"
3, iterativefit, down_lfstats2, 2, 0.8, 1.6, 20, 30, 0.9, 1.1, "1.1254"
3, iterativefit, down_jes, 2, 0.8, 1.6, 60, 10000, -15, 0, "1.23946"
3, iterativefit, down_jes, 2, 0.8, 1.6, 60, 10000, 0, 0.0452, "0.866642"
3, iterativefit, down_jes, 2, 0.8, 1.6, 60, 10000, 0.0452, 0.9, "0.647714+x*(6.54201+x*(-43.1112+x*(130.674+x*(-187.437+x*(122.013+x*-27.7331)))))"
3, iterativefit, down_jes, 2, 0.8, 1.6, 60, 10000, 0.9, 1.1, "1.20888"
3, iterativefit, up_hf, 2, 0.8, 1.6, 60, 10000, -15, 0, "1.2041"
3, iterativefit, up_hf, 2, 0.8, 1.6, 60, 10000, 0, 0.0452, "0.893528"
3, iterativefit, up_hf, 2, 0.8, 1.6, 60, 10000, 0.0452, 0.9, "0.724318+x*(4.97713+x*(-31.1359+x*(90.5527+x*(-125.173+x*(81.2414+x*-20.9046)))))"
3, iterativefit, up_hf, 2, 0.8, 1.6, 60, 10000, 0.9, 1.1, "0.733023"
